,Unnamed: 0,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood
158,180,2019-04-11 10:43:25.000,1.1162906496015114e+18,1.1162906496015114e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Dijo que mi capacidad técnica es excelente 🥺 
Viniendo de una personalidad como mi asesora, me sentí un pavo con su… https://t.co/JjhwB3xebk","{'id': 103481385, 'id_str': '103481385', 'name': 'Yareni', 'screen_name': 'EniMarie', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 171, 'friends_count': 717, 'listed_count': 1, 'favourites_count': 485, 'statuses_count': 8149, 'created_at': 'Sun Jan 10 04:46:05 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1020809192653967360/akO8AKYA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1020809192653967360/akO8AKYA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/103481385/1507313289', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes
159,181,2019-04-11 10:43:46.000,1.1162907405717832e+18,1.1162907405717832e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}",Nadie se resiste en #SG19 a la deliciosa carne de @CarneAvilaIGP con el toque especial de @LOSCANTEROS1 .… https://t.co/TJMw3mWFsB,"{'id': 985184641, 'id_str': '985184641', 'name': 'Ávila Auténtica.', 'screen_name': 'Avilaautentica1', 'location': 'Ávila- Castilla y León- España', 'url': 'http://www.avilaautentica.es/', 'description': 'Marca colectiva de productos agroalimentarios, restaurantes , comercios de alimentación y alojamientos rurales de Ávila. Visita http://www.avilaautentica.es', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4062, 'friends_count': 662, 'listed_count': 88, 'favourites_count': 30374, 'statuses_count': 8418, 'created_at': 'Sun Dec 02 18:51:01 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '4EAC01', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/987783184761937921/f3QJywxU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/987783184761937921/f3QJywxU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/985184641/1553690354', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-4.579175, 39.884537)",Madrid,yes
161,183,2019-04-11 10:46:21.000,1.116291387555754e+18,1.116291387555754e+18,es,"{'id': 'f7e89e60ea52207c', 'url': 'https://api.twitter.com/1.1/geo/id/f7e89e60ea52207c.json', 'place_type': 'city', 'name': 'Algeciras', 'full_name': 'Algeciras, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.550794, 36.050219], [-5.550794, 36.176308], [-5.4223230000000004, 36.176308], [-5.4223230000000004, 36.050219]]]}, 'attributes': {}}","Brioch con nata. El estreno del jueves en Granier de calle Ancha. mae.911 en Algeciras, Spain https://t.co/oHIsPpRhpU","{'id': 171307534, 'id_str': '171307534', 'name': 'Algeciras al minuto', 'screen_name': 'minutoes', 'location': 'España', 'url': 'http://www.algecirasalminuto.es', 'description': 'Periódico Digital del Campo de Gibraltar', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 6964, 'friends_count': 2052, 'listed_count': 78, 'favourites_count': 122, 'statuses_count': 83917, 'created_at': 'Tue Jul 27 01:53:47 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '612225', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'E0E0E0', 'profile_sidebar_fill_color': 'FAFAFA', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/728163094157893634/oJ5UrLq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/728163094157893634/oJ5UrLq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/171307534/1523722968', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Algeciras,"(-5.550794, 36.050219)",Andalucía,yes
162,184,2019-04-11 10:47:05.000,1.1162915754186383e+18,1.1162915754186383e+18,es,"{'id': '5e998eaa02492b79', 'url': 'https://api.twitter.com/1.1/geo/id/5e998eaa02492b79.json', 'place_type': 'city', 'name': 'Roquetas de Mar', 'full_name': 'Roquetas de Mar, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.664889, 36.698108], [-2.664889, 36.856637], [-2.552513, 36.856637], [-2.552513, 36.698108]]]}, 'attributes': {}}",Cuando tu madre te dice que hay macarrones con tomatico pa comer. https://t.co/4DWE5QNGQG,"{'id': 2425118301, 'id_str': '2425118301', 'name': 'Weed & Play', 'screen_name': 'Weedandplay', 'location': 'Roquetas de Mar', 'url': 'http://Twitch.tv/weedandplay', 'description': 'El típico cierrabares.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1538, 'friends_count': 103, 'listed_count': 15, 'favourites_count': 7211, 'statuses_count': 34350, 'created_at': 'Thu Mar 20 17:28:07 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115336431088611329/0vfFxd_M_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115336431088611329/0vfFxd_M_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2425118301/1554751958', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Roquetas de Mar,"(-2.664889, 36.698108)",Andalucía,yes
165,188,2019-04-11 10:48:44.000,1.116291988385665e+18,1.116291988385665e+18,es,"{'id': 'f7e89e60ea52207c', 'url': 'https://api.twitter.com/1.1/geo/id/f7e89e60ea52207c.json', 'place_type': 'city', 'name': 'Algeciras', 'full_name': 'Algeciras, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.550794, 36.050219], [-5.550794, 36.176308], [-5.4223230000000004, 36.176308], [-5.4223230000000004, 36.050219]]]}, 'attributes': {}}","Fresa y nata. Las tartas de Granier de calle Ancha mae.911 en Algeciras, Spain https://t.co/cAYbm5Tilx","{'id': 171307534, 'id_str': '171307534', 'name': 'Algeciras al minuto', 'screen_name': 'minutoes', 'location': 'España', 'url': 'http://www.algecirasalminuto.es', 'description': 'Periódico Digital del Campo de Gibraltar', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 6964, 'friends_count': 2052, 'listed_count': 78, 'favourites_count': 122, 'statuses_count': 83919, 'created_at': 'Tue Jul 27 01:53:47 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '612225', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'E0E0E0', 'profile_sidebar_fill_color': 'FAFAFA', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/728163094157893634/oJ5UrLq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/728163094157893634/oJ5UrLq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/171307534/1523722968', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Algeciras,"(-5.550794, 36.050219)",Andalucía,yes
167,190,2019-04-11 10:49:10.000,1.116292099358507e+18,1.116292099358507e+18,es,"{'id': '3a9c654a445000f6', 'url': 'https://api.twitter.com/1.1/geo/id/3a9c654a445000f6.json', 'place_type': 'city', 'name': 'Getafe', 'full_name': 'Getafe, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.761318, 40.266415], [-3.761318, 40.334686], [-3.570016, 40.334686], [-3.570016, 40.266415]]]}, 'attributes': {}}","Puedes suscribirte a la revista Mongolia junto con https://t.co/kYCkCoZ9zv 
El programa de Carne Cruda se puede esc… https://t.co/Yjpj4yBqOO","{'id': 975514961723224064, 'id_str': '975514961723224064', 'name': 'Mary Conazo 🐍', 'screen_name': 'martinxfnty', 'location': 'Madrid/La Bañeza', 'url': 'https://www.instagram.com/martinxfnty', 'description': 'Queen Slut.👑\n\nPerra no, perrisima💅\n\nFachada de acero, interior de marshmellow💔\n\nSi me vas a partir algo que sea el culo 💦\n\nCHEETAS NUNS SQUAD👭👫', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1795, 'friends_count': 916, 'listed_count': 1, 'favourites_count': 15886, 'statuses_count': 4720, 'created_at': 'Sun Mar 18 23:31:05 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'F79AE2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098689610086002688/yCmBxFit_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098689610086002688/yCmBxFit_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/975514961723224064/1547332745', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Getafe,"(-3.761318, 40.266415)",Madrid,yes
168,191,2019-04-11 10:52:10.000,1.1162928511036006e+18,1.1162928511036006e+18,es,"{'id': 'eb8714fd3a5d70d8', 'url': 'https://api.twitter.com/1.1/geo/id/eb8714fd3a5d70d8.json', 'place_type': 'city', 'name': 'Moratalla', 'full_name': 'Moratalla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.343879, 38.001364], [-2.343879, 38.380792], [-1.6693289999999998, 38.380792], [-1.6693289999999998, 38.001364]]]}, 'attributes': {}}",😂😂😂😂 y la casa de chocolate será la casa la marihuana,"{'id': 619236230, 'id_str': '619236230', 'name': 'Antonio Valverde👮👷👪🙏🐃💚 ESPAÑA GRITA📢VOX', 'screen_name': 'Antonio1ES', 'location': 'ESPAÑA', 'url': None, 'description': 'Cuando solo quede su foto para abrazar pensarás en los besos que no le diste', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4544, 'friends_count': 5000, 'listed_count': 22, 'favourites_count': 38396, 'statuses_count': 74834, 'created_at': 'Tue Jun 26 16:48:44 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '3B94D9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1102873481035825152/wu-4NW3h_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1102873481035825152/wu-4NW3h_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/619236230/1554469553', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Moratalla,"(-2.343879, 38.001364)",Murcia,yes
170,193,2019-04-11 10:53:43.000,1.1162932448229908e+18,1.1162932448229908e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@MadridRutasVino @AytoBrunete Sirven vino...? Es una pena que cada vez que voy a un fast food tenga que beber refre… https://t.co/HhmLmAvs2S,"{'id': 487768576, 'id_str': '487768576', 'name': 'Madrid 1000 Vinos', 'screen_name': '1000Madriz', 'location': None, 'url': 'http://www.madrid1000.com/2019/02/bodega-del-nero-los-ultimos-romanticos.html?m=1', 'description': 'Bébete Madrid y las Castillas: Vinos,enotecas,tabernas,bodegas, historia e historias...', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 130, 'friends_count': 70, 'listed_count': 5, 'favourites_count': 97, 'statuses_count': 518, 'created_at': 'Thu Feb 09 18:31:05 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1102946702753972224/6pYL7i0Y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1102946702753972224/6pYL7i0Y_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
175,199,2019-04-11 11:02:47.000,1.1162955250604974e+18,1.1162955250604974e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",hay unw serie nueva d zombies y en una q uno l dice tengo mazo pasta t haría rico vamos a ver gilipollas pa q quier… https://t.co/Sxer0uzLQC,"{'id': 918737090, 'id_str': '918737090', 'name': 'cocksucker🦂', 'screen_name': 'rakitika_', 'location': 'madrid', 'url': 'https://www.instagram.com/heniusgrl', 'description': 'a rat is a rat🤠🤘🏻\n🏳\u200d🌈', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 599, 'friends_count': 351, 'listed_count': 2, 'favourites_count': 44286, 'statuses_count': 78213, 'created_at': 'Thu Nov 01 10:43:34 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': True, 'profile_link_color': '1F98C7', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115214131097952256/CdtHXjGb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115214131097952256/CdtHXjGb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/918737090/1550492209', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
176,200,2019-04-11 11:03:52.000,1.1162957958615244e+18,1.1162957958615244e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@laupe_99 Y qué chollo eh, una ley que te permita ganar pasta leyendo los tres cerditos 🐷🐷🐷","{'id': 705580404, 'id_str': '705580404', 'name': 'rsvga', 'screen_name': 'Ros_madriid', 'location': None, 'url': None, 'description': '.', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 342, 'friends_count': 84, 'listed_count': 0, 'favourites_count': 958, 'statuses_count': 1123, 'created_at': 'Thu Jul 19 18:49:15 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115546300366360576/52vcovQ5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115546300366360576/52vcovQ5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/705580404/1554801939', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
177,202,2019-04-11 11:04:15.000,1.1162958939830844e+18,1.1162958939830844e+18,es,"{'id': 'eb8714fd3a5d70d8', 'url': 'https://api.twitter.com/1.1/geo/id/eb8714fd3a5d70d8.json', 'place_type': 'city', 'name': 'Moratalla', 'full_name': 'Moratalla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.343879, 38.001364], [-2.343879, 38.380792], [-1.6693289999999998, 38.380792], [-1.6693289999999998, 38.001364]]]}, 'attributes': {}}","-Oye, que va bien con la ensaladilla?
-Cuecete un huevo.
(No lo hagáis, duele de cojones)
😂😂😂","{'id': 619236230, 'id_str': '619236230', 'name': 'Antonio Valverde👮👷👪🙏🐃💚 ESPAÑA GRITA📢VOX', 'screen_name': 'Antonio1ES', 'location': 'ESPAÑA', 'url': None, 'description': 'Cuando solo quede su foto para abrazar pensarás en los besos que no le diste', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4544, 'friends_count': 4996, 'listed_count': 22, 'favourites_count': 38401, 'statuses_count': 74844, 'created_at': 'Tue Jun 26 16:48:44 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '3B94D9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1102873481035825152/wu-4NW3h_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1102873481035825152/wu-4NW3h_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/619236230/1554469553', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Moratalla,"(-2.343879, 38.001364)",Murcia,yes
180,206,2019-04-11 11:09:23.000,1.1162971861769176e+18,1.1162971861769176e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@harrxam Pues no sé hija, ha habido lio al parecer, pero bueno, que me devuelvan la pasta YA","{'id': 1125693716, 'id_str': '1125693716', 'name': 'Mike_1919', 'screen_name': 'gandiamike', 'location': 'Gandia, España', 'url': None, 'description': ""Friends don't lie"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 119, 'friends_count': 325, 'listed_count': 0, 'favourites_count': 6582, 'statuses_count': 3788, 'created_at': 'Sun Jan 27 17:32:49 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1082074111487238146/bWGtUn_2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1082074111487238146/bWGtUn_2_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes
183,209,2019-04-11 11:10:44.000,1.1162975254499082e+18,1.1162975254499082e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","Y este es el resultado final en #SG19. ¡Nos los quitan de las manos!
Rollito de @CarneAvilaIGP con queso de… https://t.co/AOyvSguiLN","{'id': 985184641, 'id_str': '985184641', 'name': 'Ávila Auténtica.', 'screen_name': 'Avilaautentica1', 'location': 'Ávila- Castilla y León- España', 'url': 'http://www.avilaautentica.es/', 'description': 'Marca colectiva de productos agroalimentarios, restaurantes , comercios de alimentación y alojamientos rurales de Ávila. Visita http://www.avilaautentica.es', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4062, 'friends_count': 662, 'listed_count': 88, 'favourites_count': 30374, 'statuses_count': 8421, 'created_at': 'Sun Dec 02 18:51:01 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '4EAC01', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/987783184761937921/f3QJywxU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/987783184761937921/f3QJywxU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/985184641/1553690354', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-4.579175, 39.884537)",Madrid,yes
