,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma
0,2019-04-05 10:18:25.000,1.1141100308302848e+18,1.1141100308302848e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Marlaska el q se suponía q luchó contra la injusticia hoy la está poniendo al servicio de los intereses del PSOE. Q… https://t.co/3s81yaZBlI,"{'id': 1933677475, 'id_str': '1933677475', 'name': 'Radio Sport Djs', 'screen_name': 'RadioSportDjs', 'location': 'España', 'url': 'http://www.radiosportdjs.com', 'description': 'Radio Deportiva y Djs para todos los amantes de la fiesta y el deporte', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2117, 'friends_count': 2193, 'listed_count': 24, 'favourites_count': 194, 'statuses_count': 38588, 'created_at': 'Fri Oct 04 09:05:34 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '04D1E1', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'CFE8E2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E3E1EE', 'profile_text_color': '73DEFF', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000627895027/e0f63bdea2f7df7fc09d2a06e3bd2819_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000627895027/e0f63bdea2f7df7fc09d2a06e3bd2819_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1933677475/1382353155', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid
1,2019-04-05 10:19:28.000,1.1141102951552778e+18,1.1141102951552778e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","#MENÚ #VEGETARIANO #Restaurante La lluna
- Crema de calabaza.
- Ensalada de Quinoa.
- Pastel de setas.
- Tarta de q… https://t.co/k9jgHHLJC0","{'id': 2849612308, 'id_str': '2849612308', 'name': 'Restaurantelalluna', 'screen_name': 'LaLlunaRestVeg', 'location': None, 'url': 'http://www.restaurantelalluna.es', 'description': 'Restaurante Vegetariano La Lluna', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 202, 'friends_count': 316, 'listed_count': 3, 'favourites_count': 500, 'statuses_count': 760, 'created_at': 'Wed Oct 29 10:25:07 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EDECE9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '088253', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/598792522803093504/lUJxvvhL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/598792522803093504/lUJxvvhL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2849612308/1553173263', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana
2,2019-04-05 10:20:10.000,1.1141104722346516e+18,1.1141104722346516e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Espectacular #recetas con #alcachofas y almejitas

👩🏻‍🍳 #GastroBlog #Cocina #ComerSano 
https://t.co/wJxAbaNjR3","{'id': 703006962108272641, 'id_str': '703006962108272641', 'name': 'Amanda Sntm', 'screen_name': 'zampatelmundo', 'location': 'Madrid, Comunidad de Madrid', 'url': 'http://www.zampatelmundo.com', 'description': '👩🏼\u200d💻Gastro Magazine👩🏻\u200d🍳 Recetas 🍸 Producto-Sitios chulos 🖌 Creo contenidos para marcas gastronómicas y eventos foodies 👉🏻 zampatelmundo@gmail.com', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3605, 'friends_count': 659, 'listed_count': 98, 'favourites_count': 372890, 'statuses_count': 9830, 'created_at': 'Fri Feb 26 00:01:35 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/745348328922161152/ZY8ZP0kv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/745348328922161152/ZY8ZP0kv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/703006962108272641/1508032976', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Madrid,"(-3.889005, 40.312071)",Madrid
3,2019-04-05 10:21:24.000,1.1141107829192786e+18,1.1141107829192786e+18,es,"{'id': '4ef6d3f54fc946f0', 'url': 'https://api.twitter.com/1.1/geo/id/4ef6d3f54fc946f0.json', 'place_type': 'city', 'name': 'Santa Lucía de Tirajana', 'full_name': 'Santa Lucía de Tirajana, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.553822, 27.805868], [-15.553822, 27.948712], [-15.406329, 27.948712], [-15.406329, 27.805868]]]}, 'attributes': {}}","Estoy segura que Santiago Segura saco el personaje de Torrente de este asqueroso,aunque el primero tenía su humor y… https://t.co/9xvIJF2WuU","{'id': 1081869572502892544, 'id_str': '1081869572502892544', 'name': 'Araceli Sánchez', 'screen_name': 'Araceli17096960', 'location': None, 'url': None, 'description': 'Madre de 4 hijos y abuela de 2 nietos✌️😍', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 32, 'friends_count': 36, 'listed_count': 0, 'favourites_count': 2477, 'statuses_count': 1063, 'created_at': 'Sun Jan 06 11:06:21 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1089969029102686209/BATBy_R0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1089969029102686209/BATBy_R0_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Santa Lucía de Tirajana,"(-15.553822, 27.805868)",Islas Canarias
4,2019-04-05 10:22:12.000,1.1141109843885998e+18,1.1141109843885998e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","*📣 *FIESTA BAILALO MADRID  📣 ➕ INTENSIVOS SALSA CUBANA Y BACHATA‼️*

*PRÓXIMO SÁBADO 6 DE Abril, CELEBRAMOS EL ""II… https://t.co/PlVJEbMXFy","{'id': 115975648, 'id_str': '115975648', 'name': 'richard ramirez', 'screen_name': 'rikhackers', 'location': 'Madrid, España', 'url': None, 'description': 'holidays to......! nice', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 115, 'friends_count': 729, 'listed_count': 1, 'favourites_count': 3, 'statuses_count': 457, 'created_at': 'Sat Feb 20 17:16:39 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/651042551282069504/S5w_coaf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/651042551282069504/S5w_coaf_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115975648/1444055613', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Madrid,"(-3.889005, 40.312071)",Madrid
5,2019-04-05 10:22:52.000,1.114111152760533e+18,1.114111152760533e+18,es,"{'id': '7269b823b8e80067', 'url': 'https://api.twitter.com/1.1/geo/id/7269b823b8e80067.json', 'place_type': 'city', 'name': 'Elciego', 'full_name': 'Elciego, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.654249, 42.483085], [-2.654249, 42.531043], [-2.589811, 42.531043], [-2.589811, 42.483085]]]}, 'attributes': {}}","¡Buenos días, amigos! Hoy anunciamos que del 7 al 9 de mayo estaremos presentes en @Fenavin_Oficial , una de las fe… https://t.co/kjXPcoDlSw","{'id': 198638080, 'id_str': '198638080', 'name': 'Bodegas Valdelana', 'screen_name': 'BodegaValdelana', 'location': 'Elciego, España', 'url': 'http://www.bodegasvaldelana.com', 'description': 'Bodega familiar situada en Elciego (Rioja Alavesa). Desde 1583 haciendo de la familia la esencia de nuestro #vino.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3758, 'friends_count': 723, 'listed_count': 130, 'favourites_count': 3145, 'statuses_count': 4699, 'created_at': 'Mon Oct 04 21:21:24 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFF04D', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_tile': False, 'profile_link_color': '0099CC', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F6FFD1', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/803209183134945281/bQXLi2gM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/803209183134945281/bQXLi2gM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/198638080/1480334910', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Elciego,"(-2.654249, 42.483085)",Pais Vasco
6,2019-04-05 10:23:59.000,1.1141114344961228e+18,1.1141114344961228e+18,es,"{'id': '910495785831d06f', 'url': 'https://api.twitter.com/1.1/geo/id/910495785831d06f.json', 'place_type': 'city', 'name': 'Mijas', 'full_name': 'Mijas, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.7764109999999995, 36.486301], [-4.7764109999999995, 36.625547], [-4.592122, 36.625547], [-4.592122, 36.486301]]]}, 'attributes': {}}","Trifle sin azúcar y sin gluten de frutos secos, fresas y yogur https://t.co/SDEwydkFy6 https://t.co/mVBtJeAvH3","{'id': 22122685, 'id_str': '22122685', 'name': 'Kati S.', 'screen_name': 'delikatissen', 'location': 'Mijas Costa - Málaga - Spain', 'url': 'http://www.delikatissen.com/', 'description': 'delikatissen - scandinavian interiors | shop | nordic design | food | travels - decoblogger', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 9283, 'friends_count': 631, 'listed_count': 280, 'favourites_count': 656, 'statuses_count': 40968, 'created_at': 'Fri Feb 27 08:58:04 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '000000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/460847457455190016/7CMdVHwF_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/460847457455190016/7CMdVHwF_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/22122685/1442740093', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Mijas,"(-4.7764109999999995, 36.486301)",Andalucía
7,2019-04-05 10:24:06.000,1.1141114617926042e+18,1.1141114617926042e+18,es,"{'id': '935d946682cab2e1', 'url': 'https://api.twitter.com/1.1/geo/id/935d946682cab2e1.json', 'place_type': 'city', 'name': 'Huelva', 'full_name': 'Huelva, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.005353, 37.107832], [-7.005353, 37.367499], [-6.832013, 37.367499], [-6.832013, 37.107832]]]}, 'attributes': {}}",@GabyJoestar Mi cabeza procesó más tarde que tenía que tirar el caldo y luego echar las aceitunas,"{'id': 381675873, 'id_str': '381675873', 'name': '『 N o a h 』☽', 'screen_name': 'CarmenNoah', 'location': None, 'url': 'https://curiouscat.me/CarmenNoah', 'description': '𝑾𝒊𝒍𝒍 𝒚𝒐𝒖 𝒓𝒆𝒎𝒆𝒎𝒃𝒆𝒓 𝒂𝒍𝒍 𝒕𝒉𝒆 𝒅𝒂𝒏𝒈𝒆𝒓 𝒘𝒆 𝒄𝒂𝒎𝒆 𝒇𝒓𝒐𝒎?  ►Mukuken shipper◄ Hunting demons with @Emounard. Esposa de Vergil. ⏃lways.', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 1395, 'friends_count': 1021, 'listed_count': 16, 'favourites_count': 39406, 'statuses_count': 75767, 'created_at': 'Wed Sep 28 18:55:05 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '65CBD6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_tile': True, 'profile_link_color': '8307D6', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E5507E', 'profile_text_color': '362720', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112611032663494656/xd_01L6k_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112611032663494656/xd_01L6k_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/381675873/1553284316', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Huelva,"(-7.005353, 37.107832)",Andalucía
8,2019-04-05 10:24:40.000,1.1141116067141878e+18,1.1141116067141878e+18,es,"{'id': '00ab08eef1b62e92', 'url': 'https://api.twitter.com/1.1/geo/id/00ab08eef1b62e92.json', 'place_type': 'city', 'name': 'Las Palmas de Gran Canaria', 'full_name': 'Las Palmas de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.525504, 28.024813], [-15.525504, 28.181213], [-15.394194, 28.181213], [-15.394194, 28.024813]]]}, 'attributes': {}}","La Eucaristía como sacramento
Bajo las especies de pan y vino, Jesucristo se encuentra verdadera, real y substancia… https://t.co/A8cTw5vgmk","{'id': 363421224, 'id_str': '363421224', 'name': 'zattuzito carlos manuel verza zainz', 'screen_name': 'zattuzitovera', 'location': 'las palmas de gran canaria', 'url': 'https://zattuzito.blogspot.com.es/', 'description': 'católico, que da a conocer la palabra de cristo en un mundo donde la verdad duele pero firme como la enseñanza de cristo', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 211, 'friends_count': 834, 'listed_count': 4, 'favourites_count': 465, 'statuses_count': 23000, 'created_at': 'Sun Aug 28 02:05:47 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '0F0106', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': True, 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/936037521879961600/pxc7irQX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/936037521879961600/pxc7irQX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/363421224/1539132718', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Las Palmas de Gran Canaria,"(-15.525504, 28.024813)",Islas Canarias
9,2019-04-05 10:26:29.000,1.1141120606679e+18,1.1141120606679e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@vodafone_es tengo una incidencia con vosotros desde el dia 20/03 en la que se ya cobrado 2 veces la misma factura!… https://t.co/HilhXa6cfI,"{'id': 765884714, 'id_str': '765884714', 'name': 'Vlad Chiritoiu', 'screen_name': 'Vlad_Chiritoiu', 'location': 'Madrid', 'url': None, 'description': 'Blogger, Modelo profesional, Azafato, Imagen, Estilista, Personal Shopper....', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 414, 'friends_count': 1307, 'listed_count': 11, 'favourites_count': 114, 'statuses_count': 1635, 'created_at': 'Sat Aug 18 15:23:16 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/720182532487188480/ZFnKdVy-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/720182532487188480/ZFnKdVy-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/765884714/1373989305', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid
