,Unnamed: 0,Unnamed: 0.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías
211,388,462,2019-04-21 12:01:56.000,1.1199342889742212e+18,1.1199342889742212e+18,es,"{'id': '07d9e567a2483000', 'url': 'https://api.twitter.com/1.1/geo/id/07d9e567a2483000.json', 'place_type': 'poi', 'name': 'Cal Faiges', 'full_name': 'Cal Faiges', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[0.68821, 40.645642], [0.68821, 40.645642], [0.68821, 40.645642], [0.68821, 40.645642]]]}, 'attributes': {}}","Arroz de sepia, alcachofas y setas. #elarrozdalafelicidad","{'id': 706732394, 'id_str': '706732394', 'name': 'ariadna rivera', 'screen_name': 'vestidadeflores', 'location': 'barcelona', 'url': 'http://www.vestidadeflores.com', 'description': 'Colorful lover & Graphic designer. http://www.ariadnarivera.com http://telapapeltijeras.com http://pinterest.com/vestidadeflores http://Instagram.com/vdf', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 164, 'friends_count': 376, 'listed_count': 36, 'favourites_count': 1115, 'statuses_count': 4232, 'created_at': 'Fri Jul 20 08:09:00 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112090961260265472/iZjEubG9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112090961260265472/iZjEubG9_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/706732394/1547743372', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Cal Faiges,"(0.68821, 40.645642)",Islas Canarias,yes,"['arroz', 'alcachofas', 'setas']",431.0,181.2,1.36,11.700000000000001,0.0,9.6,"['Cereales y derivados', 'Vegetales', 'Vegetales']"
212,389,463,2019-04-21 12:05:20.000,1.119935143676924e+18,1.119935143676924e+18,es,"{'id': '07d9dd83fdc85000', 'url': 'https://api.twitter.com/1.1/geo/id/07d9dd83fdc85000.json', 'place_type': 'poi', 'name': 'Pasteleria Izar', 'full_name': 'Pasteleria Izar', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.985218, 43.322158], [-1.985218, 43.322158], [-1.985218, 43.322158], [-1.985218, 43.322158]]]}, 'attributes': {}}","No va más: Pantxineta, Pastel Vasco, Tocino de cielo, Bomba de crema, Tarta de Manzana y Cabello de Ángel de… https://t.co/YrXzuiuIeZ","{'id': 95929875, 'id_str': '95929875', 'name': 'Jorge Postigo', 'screen_name': 'Jorgepostigo', 'location': 'Wandsworth, London', 'url': 'http://www.miretocontraelcancer.aecc.es/node/606', 'description': '🇪🇺', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 283, 'friends_count': 358, 'listed_count': 2, 'favourites_count': 3471, 'statuses_count': 2665, 'created_at': 'Thu Dec 10 16:05:32 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1033671137102839808/iQYNQWWD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1033671137102839808/iQYNQWWD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/95929875/1535281380', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Pasteleria Izar,"(-1.985218, 43.322158)",Madrid,yes,"['Tarta', 'crema', 'Manzana']",610.0,95.5,25.56,10.400000000000002,221.3,3.5,"['Dulces', 'Productos lacteos', 'Frutas']"
213,394,468,2019-04-21 12:07:08.000,1.119935598016508e+18,1.119935598016508e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}","Bueno ya va siendo hora de levantar españita, vamos a ello a ritmo de salsa latina https://t.co/Rk1FJtuvY1","{'id': 214514648, 'id_str': '214514648', 'name': 'Isaac Herrero Méndez Obrigaö', 'screen_name': 'isizgz', 'location': 'Zaragoza', 'url': 'https://curiouscat.me/isizgz', 'description': '24. F.P.G.S. Administración y finanzas. Zaragocista.  Nick Lol EUW: isizgz | Toplaner for ?', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 453, 'friends_count': 160, 'listed_count': 8, 'favourites_count': 12210, 'statuses_count': 12702, 'created_at': 'Thu Nov 11 15:51:56 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/988732721190113280/3TmkXJhc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/988732721190113280/3TmkXJhc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/214514648/1544627997', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes,['salsa'],99.455,9.52,16.04,3.93,18.06,1.14,['Sopas']
214,395,469,2019-04-21 12:07:58.000,1.1199358076143328e+18,1.1199358076143328e+18,es,"{'id': '72a054fd8b1832cb', 'url': 'https://api.twitter.com/1.1/geo/id/72a054fd8b1832cb.json', 'place_type': 'city', 'name': 'Las Navas de la Concepción', 'full_name': 'Las Navas de la Concepción, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.52217, 37.866015], [-5.52217, 37.996016], [-5.4093409999999995, 37.996016], [-5.4093409999999995, 37.866015]]]}, 'attributes': {}}",@SrJota4 @Mrjorgetorre es aceite hirviendo,"{'id': 1314151400, 'id_str': '1314151400', 'name': 'Sam the starving artist', 'screen_name': 'SamimiWick', 'location': 'Rainbow', 'url': 'https://www.instagram.com/SamimiDraws/', 'description': '⚧♀️. Me gustan los Videojuegos la musiquita y Dibujo cosas. se aceptan comisiones hablad por DM id a @zvvell para ver dibujos geniales!! Candado @wickedcandado', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 459, 'friends_count': 1086, 'listed_count': 8, 'favourites_count': 36381, 'statuses_count': 27759, 'created_at': 'Fri Mar 29 15:22:40 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1113063028352675841/-9spA-ox_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1113063028352675841/-9spA-ox_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1314151400/1555030083', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Las Navas de la Concepción,"(-5.52217, 37.866015)",Cataluña,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,['Grasas y aceites']
215,396,470,2019-04-21 12:08:05.000,1.119935836131332e+18,1.119935836131332e+18,es,"{'id': 'f7e89e60ea52207c', 'url': 'https://api.twitter.com/1.1/geo/id/f7e89e60ea52207c.json', 'place_type': 'city', 'name': 'Algeciras', 'full_name': 'Algeciras, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.550794, 36.050219], [-5.550794, 36.176308], [-5.4223230000000004, 36.176308], [-5.4223230000000004, 36.050219]]]}, 'attributes': {}}",tengo antojo de paella,"{'id': 768831128975400960, 'id_str': '768831128975400960', 'name': '🤠', 'screen_name': 'andreacraic', 'location': 'Málaga, España', 'url': 'https://www.instagram.com/andreacraic/', 'description': 'siempre dramática nunca indramática', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 269, 'friends_count': 343, 'listed_count': 2, 'favourites_count': 10414, 'statuses_count': 9502, 'created_at': 'Thu Aug 25 15:23:20 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1119009073431756801/IuGeFSUI_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1119009073431756801/IuGeFSUI_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/768831128975400960/1555764939', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Algeciras,"(-5.550794, 36.050219)",Aragón,yes,['paella'],173.0,17.44,5.74,12.37,44.81,0.5,['Cereales y derivados']
216,398,472,2019-04-21 12:08:46.000,1.1199360089786164e+18,1.1199360089786164e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Quien por Barcelona , me de leche 😝🍼🍼🍼 https://t.co/eMOf5ZQGZD","{'id': 977172074497302528, 'id_str': '977172074497302528', 'name': 'Pas Con Sitio', 'screen_name': 'onlysexpas', 'location': 'Caracas, Venezuela', 'url': None, 'description': 'Por ahora en Bogota..... Pas.  me gusta el sexo y pasarmelo bien. me gustan Machos.. BOG . CCS. MAD', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 149, 'friends_count': 175, 'listed_count': 0, 'favourites_count': 2, 'statuses_count': 141, 'created_at': 'Fri Mar 23 13:15:52 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1080491142356131840/JRQ6Ek0y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1080491142356131840/JRQ6Ek0y_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/977172074497302528/1546444138', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
217,400,474,2019-04-21 12:11:42.000,1.1199367454145824e+18,1.1199367454145824e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",El bus Vlc-Mad acaba de arrancar. Ya hay quien acaba de empezar a comer un bocadillo de chorizo. Hasta luego.,"{'id': 126661537, 'id_str': '126661537', 'name': 'Noviembre.', 'screen_name': 'caoticaanaa', 'location': 'the wild side.', 'url': 'http://recortesenformadecorazon.blogspot.com/', 'description': 'Indisciplinada, antisocial y perezosa.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 470, 'friends_count': 270, 'listed_count': 8, 'favourites_count': 4678, 'statuses_count': 20899, 'created_at': 'Fri Mar 26 15:49:30 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'E7EBF0', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': True, 'profile_link_color': '5A84ED', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F5F0F1', 'profile_text_color': '6B656B', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/790909579886489600/uPrJzyWI_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/790909579886489600/uPrJzyWI_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/126661537/1477402322', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['chorizo'],323.0,1.9,23.1,27.0,72.6,0.0,['Carnes']
218,402,478,2019-04-21 12:14:24.000,1.1199374275215932e+18,1.1199374275215932e+18,es,"{'id': 'd16c1b8ae1635978', 'url': 'https://api.twitter.com/1.1/geo/id/d16c1b8ae1635978.json', 'place_type': 'city', 'name': 'A Coruña', 'full_name': 'A Coruña, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.471284, 43.301377], [-8.471284, 43.389945], [-8.374342, 43.389945], [-8.374342, 43.301377]]]}, 'attributes': {}}","Burela campeona de la #CopaGalicia !!!

Las naranjas fueron mejores y aunque Ourense lo intentó muchos minutos juga… https://t.co/aAR0e4BjpG","{'id': 102408587, 'id_str': '102408587', 'name': 'Dani López', 'screen_name': 'gremplu', 'location': 'Madrid', 'url': 'http://www.futsalcorner.es', 'description': '👶 Papá de Lucía\n✍️ Autor de #Ockham \n⚽ Director de @futsalcornerweb\n▶️Contacto: daniel.lopez@futsalcorner.es', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 764, 'friends_count': 381, 'listed_count': 9, 'favourites_count': 7325, 'statuses_count': 12758, 'created_at': 'Wed Jan 06 16:06:24 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '141F24', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': '032D42', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '1F1D1F', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1106153869237776384/zBBGDGHV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1106153869237776384/zBBGDGHV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/102408587/1468027655', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,A Coruña,"(-8.471284, 43.301377)",Galicia,yes,"['naranjas', 'naranja']",152.0,34.4,0.0,3.2,0.0,8.0,"['Frutas', 'Frutas']"
219,403,479,2019-04-21 12:14:41.000,1.1199374986612284e+18,1.1199374986612284e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@RubenSanchezTW @Bastetlove3 Qué personajillos, pero hay están comiéndole el coco a la gente, unos x muy mayores pe… https://t.co/jG5MlK4BYC","{'id': 532946834, 'id_str': '532946834', 'name': 'Carmen López Expósit', 'screen_name': 'Lopezexposito', 'location': 'España (Madrid)', 'url': None, 'description': 'Funcionaria Madre Lectora Pintora Aficionada Defensora de lo Público y de Todas las Injusticias y de Izquierdas', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 200, 'friends_count': 185, 'listed_count': 1, 'favourites_count': 5165, 'statuses_count': 6178, 'created_at': 'Thu Mar 22 08:34:28 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/677490636598206464/2m5ifcTw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/677490636598206464/2m5ifcTw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/532946834/1408709903', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['coco'],373.0,15.2,33.5,3.3,0.0,9.0,['Frutas']
220,407,484,2019-04-21 12:15:54.000,1.119937804455297e+18,1.119937804455297e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}","Hasta en la sopa como suele decirse, pero menudo plato. 2018 fue su año, y llevan un comienzo de 2019, que a ver qu… https://t.co/iUFrhyUuIi","{'id': 2221818055, 'id_str': '2221818055', 'name': 'Reigns The Chaos', 'screen_name': 'ReignsTheChaos', 'location': 'Caravaca de la Cruz, Región de Murcia', 'url': 'https://www.reignsthechaos.com', 'description': 'Web musical donde se escribe sobre géneros como el Doom, Sludge, Stoner, Black metal, Grindcore, Psychedelic... Desde 2009.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 358, 'friends_count': 804, 'listed_count': 19, 'favourites_count': 262, 'statuses_count': 1574, 'created_at': 'Fri Nov 29 17:50:52 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '00070A', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'F52D0A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/813353438465720321/zbo6HD7F_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/813353438465720321/zbo6HD7F_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2221818055/1477987301', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,['sopa'],321.0,58.24,4.34,10.99,74.0,2.2,['Sopas']
221,408,486,2019-04-21 12:17:01.000,1.1199380849955185e+18,1.1199380849955185e+18,es,"{'id': 'a6646ccc6fe50273', 'url': 'https://api.twitter.com/1.1/geo/id/a6646ccc6fe50273.json', 'place_type': 'city', 'name': 'Palafrugell', 'full_name': 'Palafrugell, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.117222, 41.87475], [3.117222, 41.944236], [3.220369, 41.944236], [3.220369, 41.87475]]]}, 'attributes': {}}","Vaya, se ve que los riñones los tengo de coña.","{'id': 281199853, 'id_str': '281199853', 'name': 'Koe', 'screen_name': 'Koe78', 'location': 'Palafrugell, Barcelona.', 'url': None, 'description': '40 años ya. Autónomo. Papá muy orgulloso de Ethan y Aitor.  Vengo a decir alguna parida y opinar,  desde el respeto.  Juego a WoW y OW cuando puedo.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 322, 'friends_count': 274, 'listed_count': 10, 'favourites_count': 43666, 'statuses_count': 30330, 'created_at': 'Tue Apr 12 20:50:18 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1058066443609227264/1D-yLgBS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1058066443609227264/1D-yLgBS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/281199853/1465588857', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Palafrugell,"(3.117222, 41.87475)",Murcia,yes,['riñones'],107.0,0.0,4.32,16.8,375.0,0.0,['Carnes']
222,409,487,2019-04-21 12:17:15.000,1.1199381441226056e+18,1.1199381441226056e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","Tortilla de arroz negro en la la paca, espectacular. en LAPACA https://t.co/0tJfNKHHpU","{'id': 204069443, 'id_str': '204069443', 'name': 'Jose Jesus', 'screen_name': 'JosedlAsuncion', 'location': ' 46120 ALBORAYA', 'url': None, 'description': 'Diseñador Gráfico, CM, Coach, Locutor de radio, vocalista del grupo Irresponsables, formo parte del Equipo Vocal Center, actor pero en el fondo buena gente ;)', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 257, 'friends_count': 371, 'listed_count': 6, 'favourites_count': 488, 'statuses_count': 2076, 'created_at': 'Sun Oct 17 21:12:39 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EBEBEB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'FF691F', 'profile_sidebar_border_color': 'DFDFDF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/844887771630198784/a4DaVIqF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/844887771630198784/a4DaVIqF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/204069443/1394535664', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['arroz', 'Tortilla']",557.0,172.4,13.18,21.6,350.0,0.2,"['Cereales y derivados', 'Productos avícolas']"
223,411,490,2019-04-21 12:22:33.000,1.119939478565589e+18,1.119939478565589e+18,es,"{'id': 'd79794f57b302747', 'url': 'https://api.twitter.com/1.1/geo/id/d79794f57b302747.json', 'place_type': 'city', 'name': 'Markina-Xemein', 'full_name': 'Markina-Xemein, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.534996, 43.211999], [-2.534996, 43.306865], [-2.417941, 43.306865], [-2.417941, 43.211999]]]}, 'attributes': {}}","China, el nuevo oasis para el vino español https://t.co/GZYo1jEgFq vía @merca2_es","{'id': 997754490437726208, 'id_str': '997754490437726208', 'name': 'Mendaro', 'screen_name': 'Benjami27471798', 'location': 'Berriatua, España', 'url': None, 'description': 'Soy buena gente', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 597, 'friends_count': 4982, 'listed_count': 0, 'favourites_count': 21560, 'statuses_count': 9767, 'created_at': 'Sat May 19 08:23:02 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/997754490437726208/1526837867', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Markina-Xemein,"(-2.534996, 43.211999)",Madrid,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas']
