,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma
0,2019-04-22 00:03:22.000,1.1201158446322524e+18,1.1201158446322524e+18,es,"{'id': '7974acce42d034d5', 'url': 'https://api.twitter.com/1.1/geo/id/7974acce42d034d5.json', 'place_type': 'city', 'name': 'Santa Cruz de Tenerife', 'full_name': 'Santa Cruz de Tenerife, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.343595, 28.409769], [-16.343595, 28.589393], [-16.119363, 28.589393], [-16.119363, 28.409769]]]}, 'attributes': {}}","@Random_Gwk @MahdiirD Naranja con franjas blancas?
Eres un coche de los 80?","{'id': 510407729, 'id_str': '510407729', 'name': 'Tare el Capitán', 'screen_name': 'TareZeru', 'location': None, 'url': None, 'description': 'La frase que mas me dicen es:\nPuto Tare', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 316, 'friends_count': 441, 'listed_count': 9, 'favourites_count': 10307, 'statuses_count': 39210, 'created_at': 'Thu Mar 01 15:32:11 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'FF691F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1080831620410679298/692ZyW9R_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1080831620410679298/692ZyW9R_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/510407729/1555260266', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Santa Cruz de Tenerife,"(-16.343595, 28.409769)",Islas Canarias
1,2019-04-22 00:11:34.000,1.1201179087373312e+18,1.1201179087373312e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@jesuscasasola @LauraBorras se comió con patatas a todos! impresionante @LauraBorras,"{'id': 105800443, 'id_str': '105800443', 'name': 'pablo rivera vargas', 'screen_name': 'pabloriverabcn', 'location': 'Barcelona, España', 'url': 'https://webgrec.ub.edu/webpages/personal/cas/002505_pablorivera.ub.edu.html', 'description': 'Phd, Sociólogo y Cientista Político; Padre y Profesor; Analista en Educación, Sociedad Digital y en Política Educativa.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 834, 'friends_count': 693, 'listed_count': 17, 'favourites_count': 2374, 'statuses_count': 2365, 'created_at': 'Sun Jan 17 14:35:45 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/792816511316557824/2zvmLq5R_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/792816511316557824/2zvmLq5R_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/105800443/1494341290', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Barcelona,"(2.052477, 41.317048)",Cataluña
2,2019-04-22 00:14:09.000,1.1201185555870392e+18,1.1201185555870392e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}",@aveasvargas Zanahoria de trigo? Eso como se come jajajaja. Ese traductor traduce peor que el google jajaja.,"{'id': 536800235, 'id_str': '536800235', 'name': 'Carmen Huguet Tapia', 'screen_name': 'Carmhuguet', 'location': 'Zaragoza, España', 'url': None, 'description': 'Veterinaria, feminista.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 149, 'friends_count': 402, 'listed_count': 0, 'favourites_count': 13143, 'statuses_count': 5627, 'created_at': 'Mon Mar 26 01:11:33 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EBEBEB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': True, 'profile_link_color': '990000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1089189579549220864/I9riF_72_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1089189579549220864/I9riF_72_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/536800235/1384656920', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Zaragoza,"(-1.174093, 41.451835)",Aragón
3,2019-04-22 00:15:47.000,1.120118967262163e+18,1.120118967262163e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","Acabó convenciéndolo cuando le dio un poco de su helado de zalamería escarchada.

#microcuentos #microcuento #FelizLunes #poémame","{'id': 288177947, 'id_str': '288177947', 'name': 'Román G. Camas', 'screen_name': 'RomanGCamas', 'location': 'Málaga, España', 'url': 'https://aceneditorial.es/libro/no-ti-empo-edo/', 'description': '📚 Escritor invitado en @microcuentoEs y autor del libro de microcuentos «No es por ti (empo). Es por mí (edo)» (@aceneditorial).', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1629, 'friends_count': 783, 'listed_count': 18, 'favourites_count': 4340, 'statuses_count': 2463, 'created_at': 'Tue Apr 26 11:29:37 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/846088468866437120/o3ArT7x1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/846088468866437120/o3ArT7x1_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/288177947/1509914973', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Málaga,"(-4.587928, 36.635585)",Andalucía
4,2019-04-22 00:16:20.000,1.1201191068025242e+18,1.1201191068025242e+18,es,"{'id': '07f70a23853105b1', 'url': 'https://api.twitter.com/1.1/geo/id/07f70a23853105b1.json', 'place_type': 'city', 'name': 'Lugo', 'full_name': 'Lugo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.735264, 42.882574], [-7.735264, 43.098682], [-7.405997, 43.098682], [-7.405997, 42.882574]]]}, 'attributes': {}}",@CapitnRex13 @lorocha888 @mary_pg Yo no como ese helado directamente... No me gusta 😎,"{'id': 73440842, 'id_str': '73440842', 'name': 'sheila perez', 'screen_name': 'sheila_p_g', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 84, 'friends_count': 101, 'listed_count': 0, 'favourites_count': 28693, 'statuses_count': 2762, 'created_at': 'Fri Sep 11 17:51:37 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/906905796830793728/qM5vFXqH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/906905796830793728/qM5vFXqH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/73440842/1505058167', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Lugo,"(-7.735264, 42.882574)",Galicia
5,2019-04-22 00:20:21.000,1.1201201155954976e+18,1.1201201155954976e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}",@XxRukenshinxX Si me pongo los arnés de SNK parezco un trozo de carne de esos atados con cuerdas xDDD,"{'id': 926512765, 'id_str': '926512765', 'name': 'Ikana Mirlo Jaeger ❁', 'screen_name': 'Ikana93', 'location': 'Kakariko Village', 'url': 'https://www.youtube.com/channel/UCzgGbS8puhZcFYSxa0jL9TA?view_as=subscriber', 'description': '♀, animalista, Nintendo, Blizzard. 25 años, tres gatos y un perro. http://youtube.com/channel/UCzgGb…', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 649, 'friends_count': 538, 'listed_count': 5, 'favourites_count': 41992, 'statuses_count': 25589, 'created_at': 'Mon Nov 05 00:35:51 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '981CEB', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1109786559140777987/c1FLZ_gg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1109786559140777987/c1FLZ_gg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/926512765/1450015642', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana
6,2019-04-22 00:26:29.000,1.1201216597536728e+18,1.1201216597536728e+18,es,"{'id': '935d946682cab2e1', 'url': 'https://api.twitter.com/1.1/geo/id/935d946682cab2e1.json', 'place_type': 'city', 'name': 'Huelva', 'full_name': 'Huelva, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.005353, 37.107832], [-7.005353, 37.367499], [-6.832013, 37.367499], [-6.832013, 37.107832]]]}, 'attributes': {}}","@mmendizabal1 sí hubieran sacado toda la porquería q sale todos los días de ese partido y de Cs, en vez de darles a… https://t.co/sOwidKp6UB","{'id': 3064247597, 'id_str': '3064247597', 'name': 'sagasta sagasta', 'screen_name': 'cleosagas1', 'location': None, 'url': None, 'description': None, 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 5890, 'friends_count': 3679, 'listed_count': 88, 'favourites_count': 123776, 'statuses_count': 710679, 'created_at': 'Fri Feb 27 01:24:56 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1001256998439215106/L5CoRDwF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1001256998439215106/L5CoRDwF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3064247597/1444658046', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Huelva,"(-7.005353, 37.107832)",Andalucía
7,2019-04-22 00:30:45.000,1.120122734309196e+18,1.120122734309196e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Así es 😋,"{'id': 434269896, 'id_str': '434269896', 'name': 'Stairway to Heaven', 'screen_name': 'Ivan_Ramiro11', 'location': 'My dream: L.A', 'url': 'http://Instagram.com/ivan_ramiro11/', 'description': '22 La música es mi vida 🤘METAL LIFE 🎼📚🎨\nMi mejor amiga, la guitarra', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 356, 'friends_count': 395, 'listed_count': 29, 'favourites_count': 27623, 'statuses_count': 27336, 'created_at': 'Sun Dec 11 17:01:54 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '89C9FA', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1082914923611652096/4go1bZjF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1082914923611652096/4go1bZjF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/434269896/1540689248', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid
8,2019-04-22 00:31:59.000,1.1201230436684636e+18,1.1201230436684636e+18,es,"{'id': '3a9c654a445000f6', 'url': 'https://api.twitter.com/1.1/geo/id/3a9c654a445000f6.json', 'place_type': 'city', 'name': 'Getafe', 'full_name': 'Getafe, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.761318, 40.266415], [-3.761318, 40.334686], [-3.570016, 40.334686], [-3.570016, 40.266415]]]}, 'attributes': {}}","La Virgen de las #Angustias de @Hdad_LosGitanos en esta pasada #MadrugaGitana de #SSSevilla19 
¡¡¡Derramando Canela… https://t.co/3ieAXTi7ED","{'id': 901937041, 'id_str': '901937041', 'name': 'Salva Rodríguez', 'screen_name': 'salvarodriguezr', 'location': 'London, England', 'url': None, 'description': 'De Cádiz del 89 | Chef based in London | Buiza |Cofrade | Vegetariano | Viajero empedernido | Mochilero | Animalista | ES🇪🇸/EN🇬🇧/GE🇩🇪', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 659, 'friends_count': 1217, 'listed_count': 9, 'favourites_count': 5872, 'statuses_count': 35907, 'created_at': 'Wed Oct 24 14:27:45 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4740C', 'profile_text_color': 'F9D418', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1093560467577098240/_KRzD1t__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1093560467577098240/_KRzD1t__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/901937041/1555811770', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Getafe,"(-3.761318, 40.266415)",Madrid
9,2019-04-22 00:33:00.000,1.1201232999362068e+18,1.1201232999362068e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@asopo1 @xgisselaceli @vox_es @PartidoPACMA @PSOE @ahorapodemos Ser ecologista y comer carne no tiene mucha lógica.,"{'id': 700415869755777024, 'id_str': '700415869755777024', 'name': 'Azul.', 'screen_name': 'ivedda6', 'location': 'Valencia, España', 'url': 'https://instagram.com/kleine_android_483', 'description': 'No soy amable ni aunque me paguen.\nLa pansexualidad no existe.\n#TransFem\nAgender Ø\nDisca.\nSupport.\nLG[B][T]\nExistir es resistir.\nSeguramente me caes mal.\n\n♀', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 213, 'friends_count': 379, 'listed_count': 4, 'favourites_count': 20685, 'statuses_count': 6733, 'created_at': 'Thu Feb 18 20:25:31 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1033532535911772160/F3rpeQC__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1033532535911772160/F3rpeQC__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/700415869755777024/1550268454', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana
