,Unnamed: 0,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood
341,401,2019-04-09 11:24:59.000,1.1155763355298612e+18,1.1155763355298612e+18,es,"{'id': '977989b2a734ec31', 'url': 'https://api.twitter.com/1.1/geo/id/977989b2a734ec31.json', 'place_type': 'city', 'name': 'Peñafiel', 'full_name': 'Peñafiel, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.225333, 41.549839], [-4.225333, 41.642432], [-4.037223, 41.642432], [-4.037223, 41.549839]]]}, 'attributes': {}}",Tesoros en el Museo del vino en Peñafiel @PintiaBodega colección de vinos Vega Sicilia @DORibera https://t.co/kJqRb6eL87,"{'id': 870598981960826884, 'id_str': '870598981960826884', 'name': 'AlejandroGAlcalde', 'screen_name': 'AAlcaldeUPA', 'location': 'Corral de Almaguer, España', 'url': None, 'description': 'Responsable del vino de UPA\nViticultor Manchego y amante del vino', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 234, 'friends_count': 206, 'listed_count': 2, 'favourites_count': 5861, 'statuses_count': 736, 'created_at': 'Fri Jun 02 11:12:27 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1055913438667571200/TOb4CLsZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1055913438667571200/TOb4CLsZ_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Peñafiel,"(-4.225333, 41.549839)",Castilla y León,yes
342,404,2019-04-09 11:26:18.000,1.1155766657768408e+18,1.1155766657768408e+18,es,"{'id': 'f3e29c4c744f3625', 'url': 'https://api.twitter.com/1.1/geo/id/f3e29c4c744f3625.json', 'place_type': 'admin', 'name': 'Barcelona', 'full_name': 'Barcelona, Cataluña', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.360618, 41.192727], [1.360618, 42.323449], [2.7779499999999997, 42.323449], [2.7779499999999997, 41.192727]]]}, 'attributes': {}}","Parte de la cascada de efectos de la #sobrepesca es esta desaparición de los bosques de algas, transformados en des… https://t.co/gA4SYl48al","{'id': 474887690, 'id_str': '474887690', 'name': 'CSIC Catalunya', 'screen_name': 'CSICCat', 'location': 'Barcelona', 'url': 'http://www.dicat.csic.es', 'description': 'Te contamos la actualidad del #CSIC en Catalunya | #Ciencia #Investigación #Divulgación #Innovación | ¡Síguenos también en http://facebook.com/CSICCat!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3775, 'friends_count': 1192, 'listed_count': 116, 'favourites_count': 3803, 'statuses_count': 7229, 'created_at': 'Thu Jan 26 13:09:21 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/900966838384812033/uKJLDqz5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/900966838384812033/uKJLDqz5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/474887690/1547213993', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Barcelona,"(1.360618, 41.192727)",Cataluña,yes
345,407,2019-04-09 11:30:30.000,1.115577724523942e+18,1.115577724523942e+18,es,"{'id': '3384d952d2966b02', 'url': 'https://api.twitter.com/1.1/geo/id/3384d952d2966b02.json', 'place_type': 'city', 'name': 'Salteras', 'full_name': 'Salteras, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.145154, 37.394832], [-6.145154, 37.502683], [-6.022925, 37.502683], [-6.022925, 37.394832]]]}, 'attributes': {}}",Y te lo deja el tío como la pechuga de una tórtola 😂😂😂😂😂😂😂,"{'id': 490721010, 'id_str': '490721010', 'name': 'titi', 'screen_name': 'titi1988salt', 'location': 'salteras', 'url': 'http://cuidaoksecuela.com', 'description': 'futbolero y carnavalero a tope.,adoro mi trabajo y mi vida en general.carpe diem', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 760, 'friends_count': 1141, 'listed_count': 4, 'favourites_count': 2053, 'statuses_count': 2543, 'created_at': 'Sun Feb 12 21:00:22 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/913318695425933312/XvziXYzl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/913318695425933312/XvziXYzl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/490721010/1506587122', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Salteras,"(-6.145154, 37.394832)",Andalucía,yes
347,409,2019-04-09 11:31:11.000,1.1155778943932662e+18,1.1155778943932662e+18,es,"{'id': '37e754d0754260ac', 'url': 'https://api.twitter.com/1.1/geo/id/37e754d0754260ac.json', 'place_type': 'city', 'name': 'Salamanca', 'full_name': 'Salamanca, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.735855, 40.914417], [-5.735855, 40.994337], [-5.622439, 40.994337], [-5.622439, 40.914417]]]}, 'attributes': {}}","Los encontramos! No es que esté el día para comerse un helado, pero bueno...

#salamanca #catedralnueva #astronauta… https://t.co/xEyIwrUpIR","{'id': 162118483, 'id_str': '162118483', 'name': 'OᒪGᗩ ᑭEᖇEIᖇᗩᔕ ᗷᗩᒪᗩO', 'screen_name': 'Gatona76', 'location': 'España', 'url': None, 'description': '𝑫𝒆𝒎𝒂𝒔𝒊𝒂𝒅𝒐 𝒏𝒐𝒓𝒎𝒂𝒍 𝒑𝒂𝒓𝒂 𝒍𝒐𝒔 𝒂𝒍𝒕𝒆𝒓𝒏𝒂𝒕𝒊𝒗𝒐𝒔...𝒅𝒆𝒎𝒂𝒔𝒊𝒂𝒅𝒐 𝒂𝒍𝒕𝒆𝒓𝒏𝒂𝒕𝒊𝒗𝒂 𝒑𝒂𝒓𝒂 𝒍𝒐𝒔 𝒏𝒐𝒓𝒎𝒂𝒍𝒆𝒔...', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 59, 'friends_count': 135, 'listed_count': 4, 'favourites_count': 859, 'statuses_count': 1438, 'created_at': 'Fri Jul 02 19:15:51 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/881839433259110400/em9vw6s-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/881839433259110400/em9vw6s-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/162118483/1398413935', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Salamanca,"(-5.735855, 40.914417)",Castilla y León,yes
351,413,2019-04-09 11:33:37.000,1.1155785078060278e+18,1.1155785078060278e+18,es,"{'id': 'adb12aff6d7e1cca', 'url': 'https://api.twitter.com/1.1/geo/id/adb12aff6d7e1cca.json', 'place_type': 'city', 'name': 'Torremolinos', 'full_name': 'Torremolinos, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.561139, 36.599508], [-4.561139, 36.652355], [-4.475057, 36.652355], [-4.475057, 36.599508]]]}, 'attributes': {}}","Examen de cocina final :la maldición de la lapa negra, concha fina con salsa de tomate picante y albariño, crujient… https://t.co/ZG5GPvDMKZ","{'id': 249925364, 'id_str': '249925364', 'name': 'Monii', 'screen_name': 'MoniiGil', 'location': 'Málaga', 'url': None, 'description': 'Mujer, Del Barça Y De Izquierda !!!!!!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1681, 'friends_count': 1780, 'listed_count': 30, 'favourites_count': 8195, 'statuses_count': 52974, 'created_at': 'Thu Feb 10 02:02:06 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EA0268', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'F00909', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '5A2C49', 'profile_text_color': '753E5E', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115345867102404610/INcWhIGr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115345867102404610/INcWhIGr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/249925364/1404697411', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Torremolinos,"(-4.561139, 36.599508)",Andalucía,yes
352,414,2019-04-09 11:33:53.000,1.1155785746506628e+18,1.1155785746506628e+18,es,"{'id': '358220cb0584bbe3', 'url': 'https://api.twitter.com/1.1/geo/id/358220cb0584bbe3.json', 'place_type': 'city', 'name': 'Cádiz', 'full_name': 'Cádiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.317663, 36.441775], [-6.317663, 36.543179], [-6.225463, 36.543179], [-6.225463, 36.441775]]]}, 'attributes': {}}","Buenas!! En Cereal Family también tenemos en cuenta a los celíacos, estos son nuestros cereales, toppings y leche d… https://t.co/9wopJnKXxN","{'id': 1106332847080697856, 'id_str': '1106332847080697856', 'name': 'cerealfamilycafe', 'screen_name': 'cerealfamilyca1', 'location': 'Cádiz, España', 'url': None, 'description': 'Cafetería de Cereales Americanos más  de 50 tipos diferentes y también  disponemos de desayunos clásicos: Café, tostadas, zumos...', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2, 'friends_count': 1, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 7, 'created_at': 'Thu Mar 14 23:14:40 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1113003566824873984/ojEQ8RdX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1113003566824873984/ojEQ8RdX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1106332847080697856/1554195703', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Cádiz,"(-6.317663, 36.441775)",Andalucía,yes
353,416,2019-04-09 11:34:50.000,1.1155788153072886e+18,1.1155788153072886e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","@Portazgocuevas nos ha preparado unos deliciosos Pimientos rellenos de tortilla de patata y @morcillasotillo .

¿Te… https://t.co/8HRXRZJBWq","{'id': 985184641, 'id_str': '985184641', 'name': 'Ávila Auténtica.', 'screen_name': 'Avilaautentica1', 'location': 'Ávila- Castilla y León- España', 'url': 'http://www.avilaautentica.es/', 'description': 'Marca colectiva de productos agroalimentarios, restaurantes , comercios de alimentación y alojamientos rurales de Ávila. Visita http://www.avilaautentica.es', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4049, 'friends_count': 662, 'listed_count': 88, 'favourites_count': 30308, 'statuses_count': 8370, 'created_at': 'Sun Dec 02 18:51:01 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '4EAC01', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/987783184761937921/f3QJywxU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/987783184761937921/f3QJywxU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/985184641/1553690354', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-4.579175, 39.884537)",Madrid,yes
354,417,2019-04-09 11:35:23.000,1.1155789538701352e+18,1.1155789538701352e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Horneando unos muffins de quinoa y aguacate, veremos que tal salen y saben 🙄🤔 en Madrid, Spain https://t.co/qRb5TJaGG8","{'id': 427300759, 'id_str': '427300759', 'name': 'Juan Larrea', 'screen_name': 'cheflarrea', 'location': 'Madrid (Spain)', 'url': 'http://lasheridasdelaguerra.blogspot.com/', 'description': 'Cocinero que busca una oportunidad. Amateur cook looking for an opportunity to work in a restaurant or bakery, even as an intern.👨\u200d🍳\nhttps://t.co/YolMwZxWI2', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 211, 'friends_count': 246, 'listed_count': 9, 'favourites_count': 5292, 'statuses_count': 3335, 'created_at': 'Sat Dec 03 10:52:48 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1672084902/Fotos_50_cumplea_os_de_Juan_Larrea_190_normal.JPG', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1672084902/Fotos_50_cumplea_os_de_Juan_Larrea_190_normal.JPG', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/427300759/1398703132', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
355,418,2019-04-09 11:36:09.000,1.1155791475212288e+18,1.1155791475212288e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","La tarta de quesos de primavera de @tresporcuatro34 Mola tanto que se merecía foto aparte.
Al fondo, tarta de choco… https://t.co/7OF5dkSQTo","{'id': 227662888, 'id_str': '227662888', 'name': 'Jon de la Cuesta', 'screen_name': 'plothobby', 'location': None, 'url': None, 'description': 'Guionista ilusionista entre Donostia y Madrid. Los Serrano, Mi querido Klikowsky, Águila Roja, Centro Médico, Estoy Vivo, SKAM...', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 416, 'friends_count': 417, 'listed_count': 12, 'favourites_count': 891, 'statuses_count': 2753, 'created_at': 'Fri Dec 17 13:09:27 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '4A913C', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/641665703184084992/HZbXAiXI_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/641665703184084992/HZbXAiXI_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/227662888/1396274140', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
358,422,2019-04-09 11:40:08.000,1.1155801499683964e+18,1.1155801499683964e+18,es,"{'id': 'c113c1a6a18446bb', 'url': 'https://api.twitter.com/1.1/geo/id/c113c1a6a18446bb.json', 'place_type': 'city', 'name': 'Fuenlabrada', 'full_name': 'Fuenlabrada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.844073, 40.249636], [-3.844073, 40.327769], [-3.739655, 40.327769], [-3.739655, 40.249636]]]}, 'attributes': {}}",📍 ¡Seguimos en el @SalonGourmets #SG19! Un día más dando a conocer nuestra extraordinaria #carne de ternera natural… https://t.co/u1Sea8LrrT,"{'id': 4016553484, 'id_str': '4016553484', 'name': 'Casa Gutier', 'screen_name': 'CasaGutier', 'location': 'España', 'url': 'http://www.casagutier.com', 'description': '#CasaGutier - Carne de #ternera naturalmente rica en Omega 3 | Nuestra carne tiene más ácidos grasos omega-3, CLA y ácidos grasos insaturados ❤️\U0001f969 #MeatLovers', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 965, 'friends_count': 588, 'listed_count': 25, 'favourites_count': 1034, 'statuses_count': 3932, 'created_at': 'Thu Oct 22 11:23:27 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '63201C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1075702675474386944/PA6dcMVQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1075702675474386944/PA6dcMVQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4016553484/1551688017', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Fuenlabrada,"(-3.844073, 40.249636)",Madrid,yes
362,426,2019-04-09 11:45:27.000,1.1155814847343206e+18,1.1155814847343206e+18,es,"{'id': '2afe3164f39d1b83', 'url': 'https://api.twitter.com/1.1/geo/id/2afe3164f39d1b83.json', 'place_type': 'city', 'name': 'Valladolid', 'full_name': 'Valladolid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.928146, 41.523108], [-4.928146, 41.815553], [-4.630882, 41.815553], [-4.630882, 41.523108]]]}, 'attributes': {}}",La cerveza es la prueba de que Dios quiere que seamos felices 🍺 en La Aguada del Puente Colgante https://t.co/c7iZY0LiRS,"{'id': 187994960, 'id_str': '187994960', 'name': 'sancres.', 'screen_name': 'Claudia_SanCres', 'location': 'Segunda estrella a la derecha.', 'url': 'http://belongtofairytales.tumblr.com/', 'description': '23 veranos. Estudiante de DADE, o eso dicen. Lápices, acordes y pilas de libros. La vida no es una canción, querida; lo descubrirás, y será doloroso.', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 298, 'friends_count': 446, 'listed_count': 3, 'favourites_count': 6442, 'statuses_count': 9730, 'created_at': 'Tue Sep 07 17:38:20 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '773C58', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1086049170677551105/7slTkkIx_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1086049170677551105/7slTkkIx_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/187994960/1494932367', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valladolid,"(-4.928146, 41.523108)",Castilla y León,yes
363,427,2019-04-09 11:45:44.000,1.1155815559535492e+18,1.1155815559535492e+18,es,"{'id': '5f520bfa1200cb6a', 'url': 'https://api.twitter.com/1.1/geo/id/5f520bfa1200cb6a.json', 'place_type': 'city', 'name': 'Alpedrete', 'full_name': 'Alpedrete, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.047855, 40.632573], [-4.047855, 40.684151], [-3.99509, 40.684151], [-3.99509, 40.632573]]]}, 'attributes': {}}","Comprar un bote de espárragos en un centro comercial pensando que es de España ,ver que vienen de China tiene su cosa","{'id': 1114823124, 'id_str': '1114823124', 'name': 'CARPERO® ☢', 'screen_name': 'carperovip', 'location': '100x100 Carpero®', 'url': None, 'description': 'A mi bolita..!!.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 65, 'friends_count': 20, 'listed_count': 3, 'favourites_count': 1134, 'statuses_count': 21864, 'created_at': 'Wed Jan 23 17:11:07 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0F6585', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1014571071176134658/igQcz24f_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1014571071176134658/igQcz24f_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1114823124/1540063854', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Alpedrete,"(-4.047855, 40.632573)",Madrid,yes
366,430,2019-04-09 11:46:47.000,1.115581821696262e+18,1.115581821696262e+18,es,"{'id': '3384d952d2966b02', 'url': 'https://api.twitter.com/1.1/geo/id/3384d952d2966b02.json', 'place_type': 'city', 'name': 'Salteras', 'full_name': 'Salteras, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.145154, 37.394832], [-6.145154, 37.502683], [-6.022925, 37.502683], [-6.022925, 37.394832]]]}, 'attributes': {}}",Gazpacho fresquito,"{'id': 490721010, 'id_str': '490721010', 'name': 'titi', 'screen_name': 'titi1988salt', 'location': 'salteras', 'url': 'http://cuidaoksecuela.com', 'description': 'futbolero y carnavalero a tope.,adoro mi trabajo y mi vida en general.carpe diem', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 760, 'friends_count': 1141, 'listed_count': 4, 'favourites_count': 2055, 'statuses_count': 2544, 'created_at': 'Sun Feb 12 21:00:22 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/913318695425933312/XvziXYzl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/913318695425933312/XvziXYzl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/490721010/1506587122', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Salteras,"(-6.145154, 37.394832)",Andalucía,yes
