,Unnamed: 0,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood
1,1,2019-04-05 10:19:28.000,1.1141102951552778e+18,1.1141102951552778e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","#MENÚ #VEGETARIANO #Restaurante La lluna
- Crema de calabaza.
- Ensalada de Quinoa.
- Pastel de setas.
- Tarta de q… https://t.co/k9jgHHLJC0","{'id': 2849612308, 'id_str': '2849612308', 'name': 'Restaurantelalluna', 'screen_name': 'LaLlunaRestVeg', 'location': None, 'url': 'http://www.restaurantelalluna.es', 'description': 'Restaurante Vegetariano La Lluna', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 202, 'friends_count': 316, 'listed_count': 3, 'favourites_count': 500, 'statuses_count': 760, 'created_at': 'Wed Oct 29 10:25:07 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EDECE9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '088253', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/598792522803093504/lUJxvvhL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/598792522803093504/lUJxvvhL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2849612308/1553173263', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes
2,2,2019-04-05 10:20:10.000,1.1141104722346516e+18,1.1141104722346516e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Espectacular #recetas con #alcachofas y almejitas

👩🏻‍🍳 #GastroBlog #Cocina #ComerSano 
https://t.co/wJxAbaNjR3","{'id': 703006962108272641, 'id_str': '703006962108272641', 'name': 'Amanda Sntm', 'screen_name': 'zampatelmundo', 'location': 'Madrid, Comunidad de Madrid', 'url': 'http://www.zampatelmundo.com', 'description': '👩🏼\u200d💻Gastro Magazine👩🏻\u200d🍳 Recetas 🍸 Producto-Sitios chulos 🖌 Creo contenidos para marcas gastronómicas y eventos foodies 👉🏻 zampatelmundo@gmail.com', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3605, 'friends_count': 659, 'listed_count': 98, 'favourites_count': 372890, 'statuses_count': 9830, 'created_at': 'Fri Feb 26 00:01:35 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/745348328922161152/ZY8ZP0kv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/745348328922161152/ZY8ZP0kv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/703006962108272641/1508032976', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes
6,6,2019-04-05 10:23:59.000,1.1141114344961228e+18,1.1141114344961228e+18,es,"{'id': '910495785831d06f', 'url': 'https://api.twitter.com/1.1/geo/id/910495785831d06f.json', 'place_type': 'city', 'name': 'Mijas', 'full_name': 'Mijas, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.7764109999999995, 36.486301], [-4.7764109999999995, 36.625547], [-4.592122, 36.625547], [-4.592122, 36.486301]]]}, 'attributes': {}}","Trifle sin azúcar y sin gluten de frutos secos, fresas y yogur https://t.co/SDEwydkFy6 https://t.co/mVBtJeAvH3","{'id': 22122685, 'id_str': '22122685', 'name': 'Kati S.', 'screen_name': 'delikatissen', 'location': 'Mijas Costa - Málaga - Spain', 'url': 'http://www.delikatissen.com/', 'description': 'delikatissen - scandinavian interiors | shop | nordic design | food | travels - decoblogger', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 9283, 'friends_count': 631, 'listed_count': 280, 'favourites_count': 656, 'statuses_count': 40968, 'created_at': 'Fri Feb 27 08:58:04 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '000000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/460847457455190016/7CMdVHwF_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/460847457455190016/7CMdVHwF_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/22122685/1442740093', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Mijas,"(-4.7764109999999995, 36.486301)",Andalucía,yes
7,7,2019-04-05 10:24:06.000,1.1141114617926042e+18,1.1141114617926042e+18,es,"{'id': '935d946682cab2e1', 'url': 'https://api.twitter.com/1.1/geo/id/935d946682cab2e1.json', 'place_type': 'city', 'name': 'Huelva', 'full_name': 'Huelva, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.005353, 37.107832], [-7.005353, 37.367499], [-6.832013, 37.367499], [-6.832013, 37.107832]]]}, 'attributes': {}}",@GabyJoestar Mi cabeza procesó más tarde que tenía que tirar el caldo y luego echar las aceitunas,"{'id': 381675873, 'id_str': '381675873', 'name': '『 N o a h 』☽', 'screen_name': 'CarmenNoah', 'location': None, 'url': 'https://curiouscat.me/CarmenNoah', 'description': '𝑾𝒊𝒍𝒍 𝒚𝒐𝒖 𝒓𝒆𝒎𝒆𝒎𝒃𝒆𝒓 𝒂𝒍𝒍 𝒕𝒉𝒆 𝒅𝒂𝒏𝒈𝒆𝒓 𝒘𝒆 𝒄𝒂𝒎𝒆 𝒇𝒓𝒐𝒎?  ►Mukuken shipper◄ Hunting demons with @Emounard. Esposa de Vergil. ⏃lways.', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 1395, 'friends_count': 1021, 'listed_count': 16, 'favourites_count': 39406, 'statuses_count': 75767, 'created_at': 'Wed Sep 28 18:55:05 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '65CBD6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_tile': True, 'profile_link_color': '8307D6', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E5507E', 'profile_text_color': '362720', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112611032663494656/xd_01L6k_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112611032663494656/xd_01L6k_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/381675873/1553284316', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Huelva,"(-7.005353, 37.107832)",Andalucía,yes
10,10,2019-04-05 10:26:28.000,1.1141120589776568e+18,1.1141120589776568e+18,es,"{'id': '088b2b6320f918a9', 'url': 'https://api.twitter.com/1.1/geo/id/088b2b6320f918a9.json', 'place_type': 'city', 'name': 'Collado Villalba', 'full_name': 'Collado Villalba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.030551, 40.616412], [-4.030551, 40.681259], [-3.947006, 40.681259], [-3.947006, 40.616412]]]}, 'attributes': {}}","Ayer fue #juernes y el ""Equipo Ja"" vino a divertirse en familia a nuestra Escape Room. Gracias a su audacia y agili… https://t.co/oWSmHfVjja","{'id': 2308119482, 'id_str': '2308119482', 'name': 'La Sierra Educa', 'screen_name': 'LaSierraEduca', 'location': 'Collado Villalba', 'url': 'http://www.lasierraeduca.es', 'description': 'Asociación juvenil de ocio y tiempo libre, creada por y para los niños y jóvenes. Se dedica a organizar excursiones, convivencias, campamentos, talleres...', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 423, 'friends_count': 451, 'listed_count': 6, 'favourites_count': 257, 'statuses_count': 702, 'created_at': 'Fri Jan 24 10:13:39 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '8FDB39', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_tile': False, 'profile_link_color': '7FDBB6', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/910540245464223744/IhIHi-PA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/910540245464223744/IhIHi-PA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2308119482/1505929255', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Collado Villalba,"(-4.030551, 40.616412)",Madrid,yes
13,15,2019-04-05 10:29:18.000,1.114112772164522e+18,1.114112772164522e+18,es,"{'id': 'e878b124548a76fe', 'url': 'https://api.twitter.com/1.1/geo/id/e878b124548a76fe.json', 'place_type': 'city', 'name': 'Talavera de la Reina', 'full_name': 'Talavera de la Reina, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.061047, 39.885407], [-5.061047, 40.018957], [-4.643365, 40.018957], [-4.643365, 39.885407]]]}, 'attributes': {}}",me he acordado de que tengo lentejas para comer mi madre jodiendome los viernes macho jope mIRA PÓNMELO UN LUNES QU… https://t.co/kU4TuHtwTz,"{'id': 4613582783, 'id_str': '4613582783', 'name': 'hachís💔', 'screen_name': 'hxchis', 'location': 'Talavera de la Reina, España', 'url': 'https://instagram.com/hxchis?utm_source=ig_profile_share&igshid=zk9jeh6xebvn.com', 'description': 'si lees esto me comes la boquita', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5124, 'friends_count': 786, 'listed_count': 82, 'favourites_count': 385284, 'statuses_count': 109935, 'created_at': 'Sat Dec 26 18:57:11 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1113062978914476038/C4mEn-1V_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1113062978914476038/C4mEn-1V_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4613582783/1554148837', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Talavera de la Reina,"(-5.061047, 39.885407)",Castilla la Mancha,yes
14,16,2019-04-05 10:29:42.000,1.1141128704873472e+18,1.1141128704873472e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","No hay nada como una cena con vino y buena compañía moisesgm8 @vamosyvinos .🍷🍛
.
.
.
.
#winwlover #vino #cena… https://t.co/xGeAIB5ozG","{'id': 19907854, 'id_str': '19907854', 'name': 'Paula Sánchez', 'screen_name': 'pau_z5', 'location': 'Elda', 'url': None, 'description': 'Viento del Este y niebla gris anuncian que viene lo que ha de venir. No me imagino que irá a suceder, mas lo que ahora pase ya pasó otra vez. 📷📱', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 513, 'friends_count': 588, 'listed_count': 2, 'favourites_count': 2323, 'statuses_count': 7369, 'created_at': 'Mon Feb 02 14:07:27 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EDECE9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_tile': True, 'profile_link_color': '94D487', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E3E2DE', 'profile_text_color': '634047', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/968937141869957120/w2Fb7I91_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/968937141869957120/w2Fb7I91_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19907854/1519847593', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Granada,"(-3.699796, 37.135903)",Andalucía,yes
15,17,2019-04-05 10:29:59.000,1.1141129439337882e+18,1.1141129439337882e+18,es,"{'id': 'e457f5fd54fdd348', 'url': 'https://api.twitter.com/1.1/geo/id/e457f5fd54fdd348.json', 'place_type': 'city', 'name': 'Tocina', 'full_name': 'Tocina, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.755364, 37.58927], [-5.755364, 37.633324], [-5.705153, 37.633324], [-5.705153, 37.58927]]]}, 'attributes': {}}","Esta semana fin de semana gastronómico de la naranja, presentamos: 
Saquitos de queso y salsa de naranja con saltea… https://t.co/f4QXbGdSog","{'id': 484275319, 'id_str': '484275319', 'name': 'Asador Los Olivos', 'screen_name': 'AsadorLosOlivos', 'location': 'Los Rosales, Sevilla', 'url': 'http://www.asadorlosolivos.net', 'description': 'Asador Los Olivos nace en 1991 fruto de la iniciativa e ilusión de una familia volcada a la promoción de carnes y vinos de nuestro país.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 466, 'friends_count': 555, 'listed_count': 15, 'favourites_count': 7, 'statuses_count': 1505, 'created_at': 'Sun Feb 05 22:50:34 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0099B9', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/667784093141180416/KcJX_1Gl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/667784093141180416/KcJX_1Gl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/484275319/1382401694', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Tocina,"(-5.755364, 37.58927)",Andalucía,yes
16,18,2019-04-05 10:30:01.000,1.114112949503787e+18,1.114112949503787e+18,es,"{'id': 'e878b124548a76fe', 'url': 'https://api.twitter.com/1.1/geo/id/e878b124548a76fe.json', 'place_type': 'city', 'name': 'Talavera de la Reina', 'full_name': 'Talavera de la Reina, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.061047, 39.885407], [-5.061047, 40.018957], [-4.643365, 40.018957], [-4.643365, 39.885407]]]}, 'attributes': {}}",odio las lentejas pero les echo 5 kilos de vinagre y se me pasa un poco,"{'id': 4613582783, 'id_str': '4613582783', 'name': 'hachís💔', 'screen_name': 'hxchis', 'location': 'Talavera de la Reina, España', 'url': 'https://instagram.com/hxchis?utm_source=ig_profile_share&igshid=zk9jeh6xebvn.com', 'description': 'si lees esto me comes la boquita', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5124, 'friends_count': 786, 'listed_count': 82, 'favourites_count': 385284, 'statuses_count': 109936, 'created_at': 'Sat Dec 26 18:57:11 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1113062978914476038/C4mEn-1V_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1113062978914476038/C4mEn-1V_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4613582783/1554148837', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Talavera de la Reina,"(-5.061047, 39.885407)",Castilla la Mancha,yes
17,19,2019-04-05 10:30:51.000,1.1141131617147044e+18,1.1141131617147044e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Lo peor con este clima es que solo dan ganas de estar tomando hot chocolate acompañado de pastries😭,"{'id': 701666934, 'id_str': '701666934', 'name': 'Paola Perdomo', 'screen_name': 'Paolaperdomo95', 'location': 'Madrid, Spain', 'url': 'http://vsco.co/paolaperdomo', 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 649, 'friends_count': 573, 'listed_count': 1, 'favourites_count': 2219, 'statuses_count': 8614, 'created_at': 'Tue Jul 17 19:52:25 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FF6699', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'B40B43', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112486098972872704/eIAgI7jG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112486098972872704/eIAgI7jG_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/701666934/1552910950', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
